id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
2098359,2015-10-06,2015-10-06,,Eastern Time (US & Canada),142840,dwiebe,2015-10-11 22:38:08 UTC,2022-01-24 01:31:24 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/2098359,https://inaturalist-open-data.s3.amazonaws.com/photos/2512482/medium.jpg,,"",Bird (type unsure) dead on Guardian Drive. Likely struck overpass between Stellar Chance and Anat Chem Building. Then run over by vehicle. Was flying westbound. ,1,0,false,,"Philadelphia County, US-PA, US",39.948882,-75.197124,25,,,,25,,,false,,,Perching Birds,Passeriformes,Perching Birds,Aves,7251
2098463,2015-06-13,2015-06-13,,Eastern Time (US & Canada),142840,dwiebe,2015-10-11 23:06:47 UTC,2022-01-29 15:54:07 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/2098463,https://inaturalist-open-data.s3.amazonaws.com/photos/2512620/medium.jpg,,"",Hawk on the spire of Irvine Auditorium. I was so happy to see it there. Several years ago I saw hawks on the spire almost every week. I think their nest was on the east face of HUP (Hospital of the University of Pennsylvania). But it was disrupted during building repairs and evidently the hawks moved territory.  ,3,0,false,,"Irvine Auditorium, University of Pennsylvania, 34th and Spruce 19104",39.950922,-75.192982,,,,,,,,false,,,"Hawks, Eagles, and Kites",Accipitridae,"Hawks, Eagles, and Kites",Aves,5067
3096377,2016-05-04,2016-05-04,,Eastern Time (US & Canada),86267,joedurrance,2016-05-04 16:22:43 UTC,2016-10-07 15:23:22 UTC,research,,http://www.inaturalist.org/observations/3096377,http://static.inaturalist.org/photos/3572597/medium.JPG,,"","Yellow-rumped warbler 
Penn's BioPond ",1,0,false,,biopond,39.949326,-75.198243,50,,,,50,,,false,,,Yellow-rumped Warbler,Setophaga coronata,Yellow-rumped Warbler,Aves,145245
3096858,2016-05-04,2016-05-04,,Eastern Time (US & Canada),86267,joedurrance,2016-05-04 18:06:29 UTC,2016-10-07 15:23:08 UTC,research,,http://www.inaturalist.org/observations/3096858,http://static.inaturalist.org/photos/3573191/medium.JPG,,"",Indigo Bunting BioPond ,1,0,false,,biopond,39.949326,-75.198243,50,,,,50,,open,false,,,Indigo Bunting,Passerina cyanea,Indigo Bunting,Aves,10227
3104372,2016-05-05,2016-05-05,,Eastern Time (US & Canada),86267,joedurrance,2016-05-05 18:38:14 UTC,2016-10-07 15:22:57 UTC,research,,http://www.inaturalist.org/observations/3104372,http://static.inaturalist.org/photos/3586571/medium.JPG,,"",Hermit Thrush Penn Biopond,2,0,false,,biopond,39.949326,-75.198243,50,,,,50,,open,false,,,Veery,Catharus fuscescens,Veery,Aves,12901
3104839,2016-05-05,2016-05-05,,Eastern Time (US & Canada),86267,joedurrance,2016-05-05 19:29:47 UTC,2016-10-07 15:23:48 UTC,research,,http://www.inaturalist.org/observations/3104839,http://static.inaturalist.org/photos/3587353/medium.jpg,,"",I am not really sure who this is. At first I thought it was a sparrow - but the color isn't right. Some kind of finch?,1,0,false,,biopond,39.949326,-75.198243,50,,,,50,,open,false,,,House Sparrow,Passer domesticus,House Sparrow,Aves,13858
3217731,2016-05-19,2016-05-19,,Eastern Time (US & Canada),86267,joedurrance,2016-05-19 23:52:31 UTC,2017-02-23 14:52:25 UTC,research,,http://www.inaturalist.org/observations/3217731,http://static.inaturalist.org/photos/3725335/medium.JPG,,"","",1,0,false,,biopond,39.949326,-75.198243,190,,,,190,,open,false,,,Common Yellowthroat,Geothlypis trichas,Common Yellowthroat,Aves,9721
3225244,2016-05-20,2016-05-20,,Eastern Time (US & Canada),86267,joedurrance,2016-05-20 15:41:48 UTC,2016-11-03 16:22:35 UTC,research,,http://www.inaturalist.org/observations/3225244,http://static.inaturalist.org/photos/3733391/medium.JPG,,"","",1,0,false,,biopond,39.949326,-75.198243,190,,,,190,,open,false,,,Magnolia Warbler,Setophaga magnolia,Magnolia Warbler,Aves,145235
3230226,2016-05-20,2016-05-20,,Eastern Time (US & Canada),86267,joedurrance,2016-05-20 18:32:26 UTC,2016-11-03 16:22:26 UTC,research,,http://www.inaturalist.org/observations/3230226,http://static.inaturalist.org/photos/3738746/medium.JPG,,"",Female American Redstart,1,0,false,,biopond,39.949326,-75.198243,190,,,,190,,open,false,,,American Redstart,Setophaga ruticilla,American Redstart,Aves,10247
3316411,2016-05-20,2016-05-20,,Eastern Time (US & Canada),86267,joedurrance,2016-05-27 19:25:42 UTC,2016-11-03 16:22:13 UTC,research,,http://www.inaturalist.org/observations/3316411,http://static.inaturalist.org/photos/3832449/medium.JPG,,"","Bewick's Wren 
BioPond 
UPenn ",1,0,false,,West Philadelphia ,39.949249,-75.198238,50,,,,50,,,false,,,Carolina Wren,Thryothorus ludovicianus,Carolina Wren,Aves,7513
4484320,Fri Oct 21 2016 11:13:56 GMT-0400 (EDT),2016-10-21,2016-10-21 15:13:56 UTC,Eastern Time (US & Canada),168792,kostihl08,2016-11-02 23:18:08 UTC,2016-11-02 23:30:33 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4484320,https://inaturalist-open-data.s3.amazonaws.com/photos/5414626/medium.jpg,,,,1,0,false,3,"University of Pennsylvania, Philadelphia, PA, US",39.9513576402,-75.191660868,42,,,,42,,open,false,,,Red-tailed Hawk,Buteo jamaicensis,Red-tailed Hawk,Aves,5212
4487245,2016-05-20,2016-05-20,,Eastern Time (US & Canada),86267,joedurrance,2016-11-03 15:07:19 UTC,2016-11-04 13:33:42 UTC,research,,http://www.inaturalist.org/observations/4487245,http://static.inaturalist.org/photos/5418979/medium.jpeg,,"",Biopond,2,0,false,,biopond,39.949326,-75.198243,190,,,,190,,open,false,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921
4767509,2016-12-13 8:05:00 AM EST,2016-12-13,2016-12-13 13:05:00 UTC,Eastern Time (US & Canada),67989,mike191919,2016-12-13 14:10:44 UTC,2017-05-23 16:47:26 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4767509,https://inaturalist-open-data.s3.amazonaws.com/photos/5804400/medium.jpeg,,"",Trying to get a squirrel by 37th and Samson St.,2,0,false,2,"2-118 South 37th Street Philadelphia, PA 19104",39.954321623,-75.1966457069,86,,,,86,,open,false,gps,gps,Red-tailed Hawk,Buteo jamaicensis,Red-tailed Hawk,Aves,5212
5853245,2017/04/18 1:14 PM EDT,2017-04-18,2017-04-18 17:14:00 UTC,Eastern Time (US & Canada),86267,joedurrance,2017-04-19 15:27:37 UTC,2017-04-19 16:16:07 UTC,research,,https://www.inaturalist.org/observations/5853245,https://static.inaturalist.org/photos/7286010/medium.jpg,,"","",1,0,false,,"West Philadelphia, Philadelphia, PA, USA",39.9491112869,-75.1981705427,50,,,,50,,open,false,,,Yellow-bellied Sapsucker,Sphyrapicus varius,Yellow-bellied Sapsucker,Aves,18463
5853821,2017/04/18 9:14 AM EDT,2017-04-18,2017-04-18 13:14:00 UTC,Eastern Time (US & Canada),86267,joedurrance,2017-04-19 16:05:12 UTC,2017-04-20 16:59:00 UTC,research,,https://www.inaturalist.org/observations/5853821,https://static.inaturalist.org/photos/7286861/medium.jpeg,,"",,1,0,false,,"Kaskey Park, Philadelphia, PA 19104, USA",39.9491343,-75.1981289,169,,,,169,,open,false,,,Eastern Towhee,Pipilo erythrophthalmus,Eastern Towhee,Aves,9424
6075449,Wed May 03 2017 14:19:26 GMT-0400 (EDT),2017-05-03,2017-05-03 18:19:26 UTC,Eastern Time (US & Canada),168792,kostihl08,2017-05-03 18:20:36 UTC,2017-05-03 18:45:37 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/6075449,,,"",Female AHY,0,0,false,3,"University of Pennsylvania, Philadelphia, PA, US",39.9518245133,-75.1900193934,10,,,,10,,open,false,,,,Mniotilta varia,Black-and-white Warbler,Aves,10286
6075453,Wed May 03 2017 14:20:18 GMT-0400 (EDT),2017-05-03,2017-05-03 18:20:18 UTC,Eastern Time (US & Canada),168792,kostihl08,2017-05-03 18:20:43 UTC,2017-05-03 18:45:37 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/6075453,,,"",,0,0,false,3,"University of Pennsylvania, Philadelphia, PA, US",39.9517438794,-75.1899339818,10,,,,10,,open,false,,,,Dumetella carolinensis,Gray Catbird,Aves,14995
6080943,2017/05/03 8:13 PM EDT,2017-05-03,2017-05-04 00:13:00 UTC,Eastern Time (US & Canada),86267,joedurrance,2017-05-04 00:11:15 UTC,2018-04-15 10:25:09 UTC,research,,https://www.inaturalist.org/observations/6080943,https://static.inaturalist.org/photos/7606673/medium.png,,"","",2,0,false,,"Carolyn Lynch Laboratory, 433 S University Ave, Philadelphia, PA 19104, USA",39.9492067,-75.1981286,50,,,,50,,open,false,,,Louisiana Waterthrush,Parkesia motacilla,Louisiana Waterthrush,Aves,73148
6082521,2017/05/03 3:07 PM EDT,2017-05-03,2017-05-03 19:07:00 UTC,Eastern Time (US & Canada),86267,joedurrance,2017-05-04 02:02:39 UTC,2017-05-05 16:45:46 UTC,research,,https://www.inaturalist.org/observations/6082521,https://static.inaturalist.org/photos/7608521/medium.jpeg,,"",,2,0,false,,"Philadelphia, PA 19104, USA",39.9491343,-75.1981289,169,,,,169,,open,false,,,Prairie Warbler,Setophaga discolor,Prairie Warbler,Aves,145249
6234250,Tue May 16 2017 09:36:12 GMT-0400 (EDT),2017-05-16,2017-05-16 13:36:12 UTC,Eastern Time (US & Canada),168792,kostihl08,2017-05-16 13:38:32 UTC,2017-05-16 13:45:36 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/6234250,,,"","Two singing back and forth on 3320 Smith Walk, Univ. of Pennsylvania's campus. Heart-shaped tail with asecending/increasingly louder zee call/song",0,0,false,3,"University of Pennsylvania, Philadelphia, PA, US",39.9513997653,-75.1914227518,65,,,,28015,,open,false,,,,Setophaga cerulea,Cerulean Warbler,Aves,145232
6237873,Tue May 16 2017 14:58:02 GMT-0400 (EDT),2017-05-16,2017-05-16 18:58:02 UTC,Eastern Time (US & Canada),168792,kostihl08,2017-05-16 18:59:04 UTC,2017-05-16 19:00:49 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/6237873,,,"",AHY male or AHY/ASY female; yellow in tail ,0,0,false,3,"University of Pennsylvania, Philadelphia, PA, US",39.9515601481,-75.1918801759,10,,,,10,,open,false,,,,Setophaga ruticilla,American Redstart,Aves,10247
6454847,Thu Jun 01 2017 08:50:01 GMT-0400 (EDT),2017-06-01,2017-06-01 12:50:01 UTC,Eastern Time (US & Canada),168792,kostihl08,2017-06-01 12:50:48 UTC,2017-06-01 13:00:35 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/6454847,,,"",,0,0,false,3,"119–199 S 34th St, Philadelphia, PA, US",39.952867264,-75.1920292062,10,,,,10,,open,false,,,,Dumetella carolinensis,Gray Catbird,Aves,14995
6889598,Wed Jun 28 2017 15:34:32 GMT-0400 (EDT),2017-06-28,2017-06-28 19:34:32 UTC,Eastern Time (US & Canada),168792,kostihl08,2017-07-02 18:20:01 UTC,2017-07-02 18:36:43 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/6889598,,,"",,0,0,false,3,"University of Pennsylvania, Philadelphia, PA, US",39.9521645185,-75.196318926,19,,,,19,,open,false,,,,Cardinalis cardinalis,Northern Cardinal,Aves,9083
6889600,Wed Jun 28 2017 15:35:20 GMT-0400 (EDT),2017-06-28,2017-06-28 19:35:20 UTC,Eastern Time (US & Canada),168792,kostihl08,2017-07-02 18:20:09 UTC,2017-07-02 20:48:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6889600,https://inaturalist-open-data.s3.amazonaws.com/photos/8789089/medium.jpg,,"",Juvenal ,1,0,false,3,"University of Pennsylvania, Philadelphia, PA, US",39.9520999717,-75.1965403193,19,,,,19,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
6972495,2017-07-08 12:58:44 PM EDT,2017-07-08,2017-07-08 16:58:44 UTC,Eastern Time (US & Canada),67989,mike191919,2017-07-08 22:31:56 UTC,2017-08-17 20:49:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6972495,https://inaturalist-open-data.s3.amazonaws.com/photos/8920191/medium.jpeg,,"",Annoying little guy. ,1,0,false,2,"Philadelphia County, US-PA, US",39.949157,-75.197999,8,,,,8,,open,false,,,House Sparrow,Passer domesticus,House Sparrow,Aves,13858
7135255,Thu Jul 20 2017 16:29:27 GMT-0400 (EDT),2017-07-20,2017-07-20 20:29:27 UTC,Eastern Time (US & Canada),168792,kostihl08,2017-07-20 20:30:42 UTC,2020-06-16 22:36:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7135255,https://inaturalist-open-data.s3.amazonaws.com/photos/9183667/medium.jpg,,"","Male and female cardinals 
",1,0,false,3,"University of Pennsylvania, Philadelphia, PA, US",39.9512047988,-75.1919060186,19,,,,19,,open,false,,,Northern Cardinal,Cardinalis cardinalis,Northern Cardinal,Aves,9083
8155718,Thu Sep 28 2017 14:04:08 GMT-0400 (EDT),2017-09-28,2017-09-28 18:04:08 UTC,Eastern Time (US & Canada),86267,joedurrance,2017-09-28 18:04:55 UTC,2017-09-28 18:30:58 UTC,research,,https://www.inaturalist.org/observations/8155718,https://static.inaturalist.org/photos/10798453/medium.jpg,,"",,1,0,false,3,"University of Pennsylvania, Philadelphia, PA, US",39.9491083333,-75.1983116667,,,,,,,open,false,,,American Redstart,Setophaga ruticilla,American Redstart,Aves,10247
8193428,Sat Sep 30 2017 20:37:20 GMT-0400 (EDT),2017-09-30,2017-10-01 00:37:20 UTC,Eastern Time (US & Canada),86267,joedurrance,2017-10-01 00:39:39 UTC,2017-10-04 16:40:38 UTC,research,,https://www.inaturalist.org/observations/8193428,https://static.inaturalist.org/photos/10855526/medium.jpg,,"",Biopond 9/20/17,1,0,false,3,"3440 Tilden St, Philadelphia, PA, US",40.0136611167,-75.1892466667,,,,,,,open,false,,,Northern Parula,Setophaga americana,Northern Parula,Aves,145233
8281577,Fri Oct 06 2017 10:59:51 GMT-0400 (EDT),2017-10-06,2017-10-06 14:59:51 UTC,Eastern Time (US & Canada),86267,joedurrance,2017-10-06 15:01:03 UTC,2017-10-06 17:16:51 UTC,research,,https://www.inaturalist.org/observations/8281577,https://static.inaturalist.org/photos/10988022/medium.jpeg,,"",Magnolia Warbler bathing at the Biopond ,1,0,false,3,"University of Pennsylvania, Philadelphia, PA, US",39.9495466667,-75.1951916667,500,,,,500,,open,false,,,Magnolia Warbler,Setophaga magnolia,Magnolia Warbler,Aves,145235
8325704,2017/05/03 1:46 PM EDT,2017-05-03,2017-05-03 17:46:00 UTC,Eastern Time (US & Canada),86267,joedurrance,2017-10-09 14:22:14 UTC,2017-10-09 15:05:29 UTC,research,,https://www.inaturalist.org/observations/8325704,https://static.inaturalist.org/photos/11058753/medium.jpeg,,"","",1,0,false,,"Philadelphia, PA 19104, USA",39.9491343,-75.1981289,50,,,,50,,open,false,,,Louisiana Waterthrush,Parkesia motacilla,Louisiana Waterthrush,Aves,73148
8325932,2017/05/16 1:38 PM EDT,2017-05-16,2017-05-16 17:38:00 UTC,Eastern Time (US & Canada),86267,joedurrance,2017-10-09 14:43:23 UTC,2017-10-09 15:28:16 UTC,research,,https://www.inaturalist.org/observations/8325932,https://static.inaturalist.org/photos/11059058/medium.jpeg,,"",,3,0,false,,"Philadelphia, PA 19104, USA",39.9491343,-75.1981289,169,,,,169,,open,false,,,Northern Parula,Setophaga americana,Northern Parula,Aves,145233
8333559,2017-10-04,2017-10-04,,Eastern Time (US & Canada),142840,dwiebe,2017-10-09 23:32:16 UTC,2020-01-13 01:42:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8333559,https://inaturalist-open-data.s3.amazonaws.com/photos/11072486/medium.jpeg,,"","Small songbird with yellow breast lying fed on sidewalk under glass wall of Claire Fagin Hall, U Penn Nursing building. ",2,0,false,,"Philadelphia, Pennsylvania, United States",39.948843,-75.19606,,,,,,,open,false,,,Common Yellowthroat,Geothlypis trichas,Common Yellowthroat,Aves,9721
8344614,2017/10/10 2:50 PM EDT,2017-10-10,2017-10-10 18:50:00 UTC,Eastern Time (US & Canada),86267,joedurrance,2017-10-10 18:50:57 UTC,2017-10-10 19:01:27 UTC,research,,https://www.inaturalist.org/observations/8344614,https://static.inaturalist.org/photos/11091825/medium.png,,"",,2,0,false,,"Philadelphia, PA 19104, USA",39.9491343,-75.1981289,169,,,,169,,open,false,,,Common Yellowthroat,Geothlypis trichas,Common Yellowthroat,Aves,9721
11907658,2018/04/18 3:17 PM EDT,2018-04-18,2018-04-18 19:17:00 UTC,Eastern Time (US & Canada),86267,joedurrance,2018-04-30 19:18:44 UTC,2018-04-30 20:59:42 UTC,research,,https://www.inaturalist.org/observations/11907658,https://static.inaturalist.org/photos/17047357/medium.png,,"",,1,0,false,,"Philadelphia, PA 19104, USA",39.9491343,-75.1981289,169,,,,169,,,false,,,Fox Sparrow,Passerella iliaca,Fox Sparrow,Aves,9156
11909797,2018/04/18 3:35 PM EDT,2018-04-18,2018-04-18 19:35:00 UTC,Eastern Time (US & Canada),86267,joedurrance,2018-04-30 19:36:55 UTC,2018-04-30 19:46:39 UTC,research,,https://www.inaturalist.org/observations/11909797,https://static.inaturalist.org/photos/17050182/medium.png,,"",,1,0,false,,"Biopond, Philadelphia, PA 19104, USA",39.9493258,-75.1982429,187,,,,187,,open,false,,,Ruby-crowned Kinglet,Regulus calendula,Ruby-crowned Kinglet,Aves,117095
11910106,2018/04/23 3:38 PM EDT,2018-04-23,2018-04-23 19:38:00 UTC,Eastern Time (US & Canada),86267,joedurrance,2018-04-30 19:39:44 UTC,2018-05-19 22:45:12 UTC,research,,https://www.inaturalist.org/observations/11910106,https://static.inaturalist.org/photos/17050716/medium.png,,"",,1,0,false,,"Philadelphia, PA 19104, USA",39.9491343,-75.1981289,169,,,,169,,open,false,,,Brown Thrasher,Toxostoma rufum,Brown Thrasher,Aves,14898
12096558,2017/10/06 1:22 PM EDT,2017-10-06,2017-10-06 17:22:00 UTC,Eastern Time (US & Canada),86267,joedurrance,2018-05-03 17:23:09 UTC,2019-10-15 22:20:18 UTC,research,,https://www.inaturalist.org/observations/12096558,https://static.inaturalist.org/photos/17349780/medium.jpg,,"",,1,0,false,,"Philadelphia, PA 19104, USA",39.9491343,-75.1981289,169,,,,169,,open,false,,,Blackpoll Warbler,Setophaga striata,Blackpoll Warbler,Aves,145240
12269509,2018/05/08 10:50 AM EDT,2018-05-08,2018-05-08 14:50:00 UTC,Eastern Time (US & Canada),86267,joedurrance,2018-05-08 17:28:32 UTC,2018-05-09 14:26:49 UTC,research,,https://www.inaturalist.org/observations/12269509,https://static.inaturalist.org/photos/17643795/medium.jpeg,,"",,1,0,false,,"Philadelphia, PA 19104, USA",39.9491343,-75.1981289,44,,,,44,,open,false,,,Summer Tanager,Piranga rubra,Summer Tanager,Aves,9915
12457691,2018/05/14 3:29 PM EDT,2018-05-14,2018-05-14 19:29:00 UTC,Eastern Time (US & Canada),86267,joedurrance,2018-05-14 19:30:33 UTC,2018-05-18 13:37:19 UTC,research,,https://www.inaturalist.org/observations/12457691,https://static.inaturalist.org/photos/17972747/medium.jpeg,,"",,1,0,false,,"Philadelphia, PA 19104, USA",39.9491343,-75.1981289,26,,,,26,,open,false,,,Black-throated Green Warbler,Setophaga virens,Black-throated Green Warbler,Aves,145258
12492643,2018/05/15 4:16 PM EDT,2018-05-15,2018-05-15 20:16:00 UTC,Eastern Time (US & Canada),86267,joedurrance,2018-05-15 20:22:06 UTC,2018-05-19 20:18:07 UTC,research,,https://www.inaturalist.org/observations/12492643,https://static.inaturalist.org/photos/18032347/medium.jpeg,,"",,2,0,false,,"Philadelphia, PA 19104, USA",39.9491343,-75.1981289,68,,,,68,,open,false,,,Bay-breasted Warbler,Setophaga castanea,Bay-breasted Warbler,Aves,145236
12581500,Fri May 18 2018 13:59:16 GMT-0400 (EDT),2018-05-18,2018-05-18 17:59:16 UTC,Eastern Time (US & Canada),321928,gracejeschke,2018-05-18 18:01:14 UTC,2018-05-22 01:12:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12581500,https://inaturalist-open-data.s3.amazonaws.com/photos/18182430/medium.jpg,,"",Lousy phone pics,2,0,false,3,"University of Pennsylvania, Philadelphia, PA, US",39.95198,-75.1955033333,25,,,,25,,open,false,,,Ovenbird,Seiurus aurocapilla,Ovenbird,Aves,62550
16235941,Wed Sep 05 2018 14:16:22 GMT-0400 (EDT),2018-09-05,2018-09-05 18:16:22 UTC,Eastern Time (US & Canada),404601,kmv,2018-09-05 18:31:27 UTC,2018-09-06 01:21:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16235941,https://inaturalist-open-data.s3.amazonaws.com/photos/24369514/medium.jpg,,"",,1,0,false,3,"Fisher Fine Arts Library, Philadelphia, PA, US",39.9515416667,-75.1931083333,10,,,,10,,open,false,,,House Sparrow,Passer domesticus,House Sparrow,Aves,13858
18290381,2018/11/09 1:58 PM EST,2018-11-09,2018-11-09 18:58:00 UTC,Eastern Time (US & Canada),142840,dwiebe,2018-11-09 20:14:57 UTC,2022-01-15 07:00:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18290381,https://inaturalist-open-data.s3.amazonaws.com/photos/27943462/medium.jpg,,"",Bird dead a base of windows at Abramson cafeteria.,2,0,false,,"University City, Philadelphia, PA, USA",39.9477472222,-75.1954194444,155596,,,,155596,,open,false,,,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,Aves,9184
21028901,2019-03-07 1:35:29 PM EST,2019-03-07,2019-03-07 18:35:29 UTC,Eastern Time (US & Canada),67989,mike191919,2019-03-07 19:16:19 UTC,2019-04-14 15:17:14 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/21028901,https://inaturalist-open-data.s3.amazonaws.com/photos/32483566/medium.jpeg,,"","",3,0,false,2,"Harnwell College House, 3820 Locust Walk, Philadelphia, PA 19104, USA",39.9524541,-75.19993558,22,,,,22,,open,false,,,"Hawks, Eagles, and Kites",Accipitridae,"Hawks, Eagles, and Kites",Aves,5067
23497610,2019/04/26 12:07 PM EDT,2019-04-26,2019-04-26 16:07:00 UTC,Eastern Time (US & Canada),1686580,jennifer_sheffield,2019-04-27 22:50:47 UTC,2019-05-07 13:59:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/23497610,https://inaturalist-open-data.s3.amazonaws.com/photos/36383475/medium.jpeg,,"",,1,0,false,,"University City, Philadelphia, PA, USA",39.9493156781,-75.1982412406,488,,,,488,,open,false,,,Green Heron,Butorides virescens,Green Heron,Aves,5020
23497849,2019/04/26 12:02 PM EDT,2019-04-26,2019-04-26 16:02:00 UTC,Eastern Time (US & Canada),1686580,jennifer_sheffield,2019-04-27 22:51:58 UTC,2019-05-07 14:00:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/23497849,https://inaturalist-open-data.s3.amazonaws.com/photos/36385474/medium.jpeg,,"",,1,0,false,,"University City, Philadelphia, PA, USA",39.9493156781,-75.1982412406,488,,,,488,,open,false,,,Green Heron,Butorides virescens,Green Heron,Aves,5020
23499944,2019/04/26 12:13 PM EDT,2019-04-26,2019-04-26 16:13:00 UTC,Eastern Time (US & Canada),1686580,jennifer_sheffield,2019-04-27 23:00:37 UTC,2019-05-07 14:02:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/23499944,https://inaturalist-open-data.s3.amazonaws.com/photos/36388149/medium.jpeg,,"",,2,0,false,,"University City, Philadelphia, PA, USA",39.9493156781,-75.1982412406,488,,,,488,,open,false,,,Canard colvert,Anas platyrhynchos,Mallard,Aves,6930
24239612,2019/04/29 12:50 PM EDT,2019-04-29,2019-04-29 16:50:00 UTC,Eastern Time (US & Canada),1686580,jennifer_sheffield,2019-05-01 01:14:16 UTC,2019-05-07 14:05:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24239612,https://inaturalist-open-data.s3.amazonaws.com/photos/37484598/medium.jpeg,,"",,3,0,false,,"University City, Philadelphia, PA, USA",39.9492496255,-75.198284156,4,,,,4,,open,false,,,Gray Catbird,Dumetella carolinensis,Gray Catbird,Aves,14995
24380120,Thu May 02 2019 12:12:36 GMT-0400 (EDT),2019-05-02,2019-05-02 16:12:36 UTC,Eastern Time (US & Canada),86267,joedurrance,2019-05-02 17:05:20 UTC,2019-05-02 17:25:27 UTC,research,,https://www.inaturalist.org/observations/24380120,https://static.inaturalist.org/photos/37697942/medium.jpg,,"",Yellow Warbler at the Biopond ,1,0,false,3,"University of Pennsylvania, Philadelphia, PA, US",39.9489116667,-75.1982583333,10,,,,10,,open,false,,,Yellow Warbler,Setophaga petechia,Yellow Warbler,Aves,145238
24676380,Mon May 06 2019 13:21:59 GMT-0400 (EDT),2019-05-06,2019-05-06 17:21:59 UTC,Eastern Time (US & Canada),86267,joedurrance,2019-05-06 17:29:05 UTC,2019-08-23 00:57:23 UTC,research,,https://www.inaturalist.org/observations/24676380,https://static.inaturalist.org/photos/38158491/medium.jpg,,"",,2,0,false,3,"Hospital of the University of Pennsylvania, Philadelphia, PA, US",39.9472666667,-75.1925716667,65,,,,65,,open,false,,,American Redstart,Setophaga ruticilla,American Redstart,Aves,10247
25454045,2019/05/19 8:00 AM EDT,2019-05-19,2019-05-19 12:00:00 UTC,Eastern Time (US & Canada),86267,joedurrance,2019-05-20 17:56:35 UTC,2019-05-21 00:59:40 UTC,research,,https://www.inaturalist.org/observations/25454045,,https://static.inaturalist.org/sounds/39321.m4a?1558374946,"",Possible Black-and-white Warbler call at The BioPond ,3,1,false,,"Biopond, Philadelphia, PA 19104, USA",39.9493258,-75.1982429,187,,,,187,,open,false,,,Blackpoll Warbler,Setophaga striata,Blackpoll Warbler,Aves,145240
26335928,2019-06-03 1:35:33 PM EDT,2019-06-03,2019-06-03 17:35:33 UTC,Eastern Time (US & Canada),1686580,jennifer_sheffield,2019-06-03 17:36:54 UTC,2019-06-11 03:07:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26335928,https://inaturalist-open-data.s3.amazonaws.com/photos/40887368/medium.jpeg,,"",,2,0,false,2,"Philadelphia, PA 19104, USA",39.94898536,-75.19823116,9,,,,9,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
26336153,2019-06-03 1:30:02 PM EDT,2019-06-03,2019-06-03 17:30:02 UTC,Eastern Time (US & Canada),1686580,jennifer_sheffield,2019-06-03 17:40:43 UTC,2019-06-11 03:08:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26336153,https://inaturalist-open-data.s3.amazonaws.com/photos/40887799/medium.jpeg,,"",,1,0,false,2,"Philadelphia, PA 19104, USA",39.94899774,-75.19823387,9,,,,9,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
26768877,2019-06-10 1:48:49 PM EDT,2019-06-10,2019-06-10 17:48:49 UTC,Eastern Time (US & Canada),1686580,jennifer_sheffield,2019-06-10 20:57:29 UTC,2019-06-11 03:05:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26768877,https://inaturalist-open-data.s3.amazonaws.com/photos/41585292/medium.jpeg,,"",,2,0,false,2,"Philadelphia, PA 19104, USA",39.9514428142,-75.1929942146,22,,,,22,,open,false,gps,gps,Red-tailed Hawk,Buteo jamaicensis,Red-tailed Hawk,Aves,5212
